idItinerario,DataHoraPartida,DataHoraChegada,Percurso
"2145","2017-10-03 10:00:00","2017-10-03 14:30:00","5"
"2146","2017-10-03 10:00:00","2017-10-03 14:30:00","3"
"2147","2017-10-03 15:00:00","2017-10-03 20:30:00","4"
"2148","2017-10-03 15:00:00","2017-10-03 20:30:00","6"
"2149","2017-10-03 17:00:00","2017-10-03 20:00:00","2"
"2150","2017-10-04 08:00:00","2017-03-03 12:30:00","1"
"2151","2017-10-04 09:00:00","2017-10-05 02:00:00","10"
"2152","2017-10-04 10:00:00","2017-10-04 14:30:00","5"
"2153","2017-10-04 10:00:00","2017-10-04 14:30:00","3"
"2154","2017-10-04 15:00:00","2017-10-04 20:30:00","4"
"2155","2017-10-04 15:00:00","2017-10-04 20:30:00","6"
"2156","2017-10-04 17:00:00","2017-10-04 20:00:00","2"
"2157","2017-10-05 08:00:00","2017-03-03 12:30:00","1"
"2158","2017-10-05 10:00:00","2017-10-05 14:30:00","5"
"2159","2017-10-05 10:00:00","2017-10-05 14:30:00","3"
"2160","2017-10-05 15:00:00","2017-10-05 20:30:00","4"
"2161","2017-10-05 15:00:00","2017-10-05 20:30:00","6"
"2162","2017-10-05 17:00:00","2017-10-05 20:00:00","2"
"2163","2017-10-06 08:00:00","2017-03-03 12:30:00","1"
"2164","2017-10-06 09:00:00","2017-10-08 01:00:00","11"
"2165","2017-10-06 10:00:00","2017-10-06 14:30:00","5"
"2166","2017-10-06 10:00:00","2017-10-06 14:30:00","3"
"2167","2017-10-06 15:00:00","2017-10-06 20:30:00","4"
"2168","2017-10-06 15:00:00","2017-10-06 20:30:00","6"
"2169","2017-10-06 17:00:00","2017-10-06 20:00:00","2"
"2170","2017-10-07 00:09:00","2017-10-08 01:00:00","13"
"2171","2017-10-07 00:09:00","2017-10-08 01:00:00","14"
"2172","2017-10-07 08:00:00","2017-03-03 12:30:00","1"
"2173","2017-10-07 10:00:00","2017-10-07 14:30:00","5"
"2174","2017-10-07 10:00:00","2017-10-07 14:30:00","3"
"2175","2017-10-07 15:00:00","2017-10-07 20:30:00","4"
"2176","2017-10-07 15:00:00","2017-10-07 20:30:00","6"
"2177","2017-10-07 17:00:00","2017-10-07 20:00:00","2"
"2178","2017-10-08 06:00:00","2017-10-08 22:00:00","7"
"2179","2017-10-08 08:00:00","2017-03-03 12:30:00","1"
"2180","2017-10-08 10:00:00","2017-10-08 14:30:00","5"
"2181","2017-10-08 10:00:00","2017-10-08 14:30:00","3"
"2182","2017-10-08 15:00:00","2017-10-08 20:30:00","4"
"2183","2017-10-08 15:00:00","2017-10-08 20:30:00","6"
"2184","2017-10-08 17:00:00","2017-10-08 20:00:00","2"
"2185","2017-10-09 05:00:00","2017-10-11 02:00:00","8"
"2186","2017-10-09 08:00:00","2017-03-03 12:30:00","1"
"2187","2017-10-09 10:00:00","2017-10-09 14:30:00","5"
"2188","2017-10-09 10:00:00","2017-10-09 14:30:00","3"
"2189","2017-10-09 15:00:00","2017-10-09 20:30:00","4"
"2190","2017-10-09 15:00:00","2017-10-09 20:30:00","6"
"2191","2017-10-09 17:00:00","2017-10-09 20:00:00","2"
"2192","2017-10-10 08:00:00","2017-03-03 12:30:00","1"
"2193","2017-10-10 09:00:00","2017-10-12 05:00:00","12"
"2194","2017-10-10 10:00:00","2017-10-10 14:30:00","5"
"2195","2017-10-10 10:00:00","2017-10-10 14:30:00","3"
"2196","2017-10-10 15:00:00","2017-10-10 20:30:00","4"
"2197","2017-10-10 15:00:00","2017-10-10 20:30:00","6"
"2198","2017-10-10 17:00:00","2017-10-10 20:00:00","2"
"2199","2017-10-11 08:00:00","2017-03-03 12:30:00","1"
"2200","2017-10-11 09:00:00","2017-10-12 02:00:00","10"
"2201","2017-10-11 10:00:00","2017-10-11 14:30:00","5"
"2202","2017-10-11 10:00:00","2017-10-11 14:30:00","3"
"2203","2017-10-11 15:00:00","2017-10-11 20:30:00","4"
"2204","2017-10-11 15:00:00","2017-10-11 20:30:00","6"
"2205","2017-10-11 17:00:00","2017-10-11 20:00:00","2"
"2206","2017-10-12 08:00:00","2017-03-03 12:30:00","1"
"2207","2017-10-12 10:00:00","2017-10-12 14:30:00","5"
"2208","2017-10-12 10:00:00","2017-10-12 14:30:00","3"
"2209","2017-10-12 15:00:00","2017-10-12 20:30:00","4"
"2210","2017-10-12 15:00:00","2017-10-12 20:30:00","6"
"2211","2017-10-12 17:00:00","2017-10-12 20:00:00","2"
"2212","2017-10-13 08:00:00","2017-03-03 12:30:00","1"
"2213","2017-10-13 09:00:00","2017-10-15 01:00:00","11"
"2214","2017-10-13 10:00:00","2017-10-13 14:30:00","5"
"2215","2017-10-13 10:00:00","2017-10-13 14:30:00","3"
"2216","2017-10-13 15:00:00","2017-10-13 20:30:00","4"
"2217","2017-10-13 15:00:00","2017-10-13 20:30:00","6"
"2218","2017-10-13 17:00:00","2017-10-13 20:00:00","2"
"2219","2017-10-14 00:09:00","2017-10-15 01:00:00","13"
"2220","2017-10-14 00:09:00","2017-10-15 01:00:00","14"
"2221","2017-10-14 08:00:00","2017-03-03 12:30:00","1"
"2222","2017-10-14 10:00:00","2017-10-14 14:30:00","5"
"2223","2017-10-14 10:00:00","2017-10-14 14:30:00","3"
"2224","2017-10-14 15:00:00","2017-10-14 20:30:00","4"
"2225","2017-10-14 15:00:00","2017-10-14 20:30:00","6"
"2226","2017-10-14 17:00:00","2017-10-14 20:00:00","2"
"2227","2017-10-15 06:00:00","2017-10-15 22:00:00","7"
"2228","2017-10-15 08:00:00","2017-03-03 12:30:00","1"
"2229","2017-10-15 10:00:00","2017-10-15 14:30:00","5"
"2230","2017-10-15 10:00:00","2017-10-15 14:30:00","3"
"2231","2017-10-15 15:00:00","2017-10-15 20:30:00","4"
"2232","2017-10-15 15:00:00","2017-10-15 20:30:00","6"
"2233","2017-10-15 17:00:00","2017-10-15 20:00:00","2"
"2234","2017-10-16 05:00:00","2017-10-18 02:00:00","8"
"2235","2017-10-16 08:00:00","2017-03-03 12:30:00","1"
"2236","2017-10-16 10:00:00","2017-10-16 14:30:00","5"
"2237","2017-10-16 10:00:00","2017-10-16 14:30:00","3"
"2238","2017-10-16 15:00:00","2017-10-16 20:30:00","4"
"2239","2017-10-16 15:00:00","2017-10-16 20:30:00","6"
"2240","2017-10-16 17:00:00","2017-10-16 20:00:00","2"
"2241","2017-10-17 08:00:00","2017-03-03 12:30:00","1"
"2242","2017-10-17 09:00:00","2017-10-19 05:00:00","12"
"2243","2017-10-17 10:00:00","2017-10-17 14:30:00","5"
"2244","2017-10-17 10:00:00","2017-10-17 14:30:00","3"
"2245","2017-10-17 15:00:00","2017-10-17 20:30:00","4"
"2246","2017-10-17 15:00:00","2017-10-17 20:30:00","6"
"2247","2017-10-17 17:00:00","2017-10-17 20:00:00","2"
"2248","2017-10-18 08:00:00","2017-03-03 12:30:00","1"
"2249","2017-10-18 09:00:00","2017-10-19 02:00:00","10"
"2250","2017-10-18 10:00:00","2017-10-18 14:30:00","5"
"2251","2017-10-18 10:00:00","2017-10-18 14:30:00","3"
"2252","2017-10-18 15:00:00","2017-10-18 20:30:00","4"
"2253","2017-10-18 15:00:00","2017-10-18 20:30:00","6"
"2254","2017-10-18 17:00:00","2017-10-18 20:00:00","2"
"2255","2017-10-19 08:00:00","2017-03-03 12:30:00","1"
"2256","2017-10-19 10:00:00","2017-10-19 14:30:00","5"
"2257","2017-10-19 10:00:00","2017-10-19 14:30:00","3"
"2258","2017-10-19 15:00:00","2017-10-19 20:30:00","4"
"2259","2017-10-19 15:00:00","2017-10-19 20:30:00","6"
"2260","2017-10-19 17:00:00","2017-10-19 20:00:00","2"
"2261","2017-10-20 08:00:00","2017-03-03 12:30:00","1"
"2262","2017-10-20 09:00:00","2017-10-22 01:00:00","11"
"2263","2017-10-20 10:00:00","2017-10-20 14:30:00","5"
"2264","2017-10-20 10:00:00","2017-10-20 14:30:00","3"
"2265","2017-10-20 15:00:00","2017-10-20 20:30:00","4"
"2266","2017-10-20 15:00:00","2017-10-20 20:30:00","6"
"2267","2017-10-20 17:00:00","2017-10-20 20:00:00","2"
"2268","2017-10-21 00:09:00","2017-10-22 01:00:00","13"
"2269","2017-10-21 00:09:00","2017-10-22 01:00:00","14"
"2270","2017-10-21 08:00:00","2017-03-03 12:30:00","1"
"2271","2017-10-21 10:00:00","2017-10-21 14:30:00","5"
"2272","2017-10-21 10:00:00","2017-10-21 14:30:00","3"
"2273","2017-10-21 15:00:00","2017-10-21 20:30:00","4"
"2274","2017-10-21 15:00:00","2017-10-21 20:30:00","6"
"2275","2017-10-21 17:00:00","2017-10-21 20:00:00","2"
"2276","2017-10-22 06:00:00","2017-10-22 22:00:00","7"
"2277","2017-10-22 08:00:00","2017-03-03 12:30:00","1"
"2278","2017-10-22 10:00:00","2017-10-22 14:30:00","5"
"2279","2017-10-22 10:00:00","2017-10-22 14:30:00","3"
"2280","2017-10-22 15:00:00","2017-10-22 20:30:00","4"
"2281","2017-10-22 15:00:00","2017-10-22 20:30:00","6"
"2282","2017-10-22 17:00:00","2017-10-22 20:00:00","2"
"2283","2017-10-23 05:00:00","2017-10-25 02:00:00","8"
"2284","2017-10-23 08:00:00","2017-03-03 12:30:00","1"
"2285","2017-10-23 10:00:00","2017-10-23 14:30:00","5"
"2286","2017-10-23 10:00:00","2017-10-23 14:30:00","3"
"2287","2017-10-23 15:00:00","2017-10-23 20:30:00","4"
"2288","2017-10-23 15:00:00","2017-10-23 20:30:00","6"
"2289","2017-10-23 17:00:00","2017-10-23 20:00:00","2"
"2290","2017-10-24 08:00:00","2017-03-03 12:30:00","1"
"2291","2017-10-24 09:00:00","2017-10-26 05:00:00","12"
"2292","2017-10-24 10:00:00","2017-10-24 14:30:00","5"
"2293","2017-10-24 10:00:00","2017-10-24 14:30:00","3"
"2294","2017-10-24 15:00:00","2017-10-24 20:30:00","4"
"2295","2017-10-24 15:00:00","2017-10-24 20:30:00","6"
"2296","2017-10-24 17:00:00","2017-10-24 20:00:00","2"
"2297","2017-10-25 08:00:00","2017-03-03 12:30:00","1"
"2298","2017-10-25 09:00:00","2017-10-26 02:00:00","10"
"2299","2017-10-25 10:00:00","2017-10-25 14:30:00","5"
"2300","2017-10-25 10:00:00","2017-10-25 14:30:00","3"
"2301","2017-10-25 15:00:00","2017-10-25 20:30:00","4"
"2302","2017-10-25 15:00:00","2017-10-25 20:30:00","6"
"2303","2017-10-25 17:00:00","2017-10-25 20:00:00","2"
"2304","2017-10-26 08:00:00","2017-03-03 12:30:00","1"
"2305","2017-10-26 10:00:00","2017-10-26 14:30:00","5"
"2306","2017-10-26 10:00:00","2017-10-26 14:30:00","3"
"2307","2017-10-26 15:00:00","2017-10-26 20:30:00","4"
"2308","2017-10-26 15:00:00","2017-10-26 20:30:00","6"
"2309","2017-10-26 17:00:00","2017-10-26 20:00:00","2"
"2310","2017-10-27 08:00:00","2017-03-03 12:30:00","1"
"2311","2017-10-27 09:00:00","2017-10-29 01:00:00","11"
"2312","2017-10-27 10:00:00","2017-10-27 14:30:00","5"
"2313","2017-10-27 10:00:00","2017-10-27 14:30:00","3"
"2314","2017-10-27 15:00:00","2017-10-27 20:30:00","4"
"2315","2017-10-27 15:00:00","2017-10-27 20:30:00","6"
"2316","2017-10-27 17:00:00","2017-10-27 20:00:00","2"
"2317","2017-10-28 00:09:00","2017-10-29 01:00:00","13"
"2318","2017-10-28 00:09:00","2017-10-29 01:00:00","14"
"2319","2017-10-28 08:00:00","2017-03-03 12:30:00","1"
"2320","2017-10-28 10:00:00","2017-10-28 14:30:00","5"
"2321","2017-10-28 10:00:00","2017-10-28 14:30:00","3"
"2322","2017-10-28 15:00:00","2017-10-28 20:30:00","4"
"2323","2017-10-28 15:00:00","2017-10-28 20:30:00","6"
"2324","2017-10-28 17:00:00","2017-10-28 20:00:00","2"
"2325","2017-10-29 06:00:00","2017-10-29 22:00:00","7"
"2326","2017-10-29 08:00:00","2017-03-03 12:30:00","1"
"2327","2017-10-29 10:00:00","2017-10-29 14:30:00","5"
"2328","2017-10-29 10:00:00","2017-10-29 14:30:00","3"
"2329","2017-10-29 15:00:00","2017-10-29 20:30:00","4"
"2330","2017-10-29 15:00:00","2017-10-29 20:30:00","6"
"2331","2017-10-29 17:00:00","2017-10-29 20:00:00","2"
"2332","2017-10-30 05:00:00","2017-11-01 02:00:00","8"
"2333","2017-10-30 08:00:00","2017-03-03 12:30:00","1"
"2334","2017-10-30 10:00:00","2017-10-30 14:30:00","5"
"2335","2017-10-30 10:00:00","2017-10-30 14:30:00","3"
"2336","2017-10-30 15:00:00","2017-10-30 20:30:00","4"
"2337","2017-10-30 15:00:00","2017-10-30 20:30:00","6"
"2338","2017-10-30 17:00:00","2017-10-30 20:00:00","2"
"2339","2017-10-31 08:00:00","2017-03-03 12:30:00","1"
"2340","2017-10-31 09:00:00","2017-11-02 05:00:00","12"
"2341","2017-10-31 10:00:00","2017-10-31 14:30:00","5"
"2342","2017-10-31 10:00:00","2017-10-31 14:30:00","3"
"2343","2017-10-31 15:00:00","2017-10-31 20:30:00","4"
"2344","2017-10-31 15:00:00","2017-10-31 20:30:00","6"
"2345","2017-10-31 17:00:00","2017-10-31 20:00:00","2"
"2346","2017-11-01 08:00:00","2017-03-03 12:30:00","1"
"2347","2017-11-01 09:00:00","2017-11-02 02:00:00","10"
"2348","2017-11-01 10:00:00","2017-11-01 14:30:00","5"
"2349","2017-11-01 10:00:00","2017-11-01 14:30:00","3"
"2350","2017-11-01 15:00:00","2017-11-01 20:30:00","4"
"2351","2017-11-01 15:00:00","2017-11-01 20:30:00","6"
"2352","2017-11-01 17:00:00","2017-11-01 20:00:00","2"
"2353","2017-11-02 08:00:00","2017-03-03 12:30:00","1"
"2354","2017-11-02 10:00:00","2017-11-02 14:30:00","5"
"2355","2017-11-02 10:00:00","2017-11-02 14:30:00","3"
"2356","2017-11-02 15:00:00","2017-11-02 20:30:00","4"
"2357","2017-11-02 15:00:00","2017-11-02 20:30:00","6"
"2358","2017-11-02 17:00:00","2017-11-02 20:00:00","2"
"2359","2017-11-03 08:00:00","2017-03-03 12:30:00","1"
"2360","2017-11-03 09:00:00","2017-11-05 01:00:00","11"
"2361","2017-11-03 10:00:00","2017-11-03 14:30:00","5"
"2362","2017-11-03 10:00:00","2017-11-03 14:30:00","3"
"2363","2017-11-03 15:00:00","2017-11-03 20:30:00","4"
"2364","2017-11-03 15:00:00","2017-11-03 20:30:00","6"
"2365","2017-11-03 17:00:00","2017-11-03 20:00:00","2"
"2366","2017-11-04 00:09:00","2017-11-05 01:00:00","13"
"2367","2017-11-04 00:09:00","2017-11-05 01:00:00","14"
"2368","2017-11-04 08:00:00","2017-03-03 12:30:00","1"
"2369","2017-11-04 10:00:00","2017-11-04 14:30:00","5"
"2370","2017-11-04 10:00:00","2017-11-04 14:30:00","3"
"2371","2017-11-04 15:00:00","2017-11-04 20:30:00","4"
"2372","2017-11-04 15:00:00","2017-11-04 20:30:00","6"
"2373","2017-11-04 17:00:00","2017-11-04 20:00:00","2"
"2374","2017-11-05 06:00:00","2017-11-05 22:00:00","7"
"2375","2017-11-05 08:00:00","2017-03-03 12:30:00","1"
"2376","2017-11-05 10:00:00","2017-11-05 14:30:00","5"
"2377","2017-11-05 10:00:00","2017-11-05 14:30:00","3"
"2378","2017-11-05 15:00:00","2017-11-05 20:30:00","4"
"2379","2017-11-05 15:00:00","2017-11-05 20:30:00","6"
"2380","2017-11-05 17:00:00","2017-11-05 20:00:00","2"
"2381","2017-11-06 05:00:00","2017-11-08 02:00:00","8"
"2382","2017-11-06 08:00:00","2017-03-03 12:30:00","1"
"2383","2017-11-06 10:00:00","2017-11-06 14:30:00","5"
"2384","2017-11-06 10:00:00","2017-11-06 14:30:00","3"
"2385","2017-11-06 15:00:00","2017-11-06 20:30:00","4"
"2386","2017-11-06 15:00:00","2017-11-06 20:30:00","6"
"2387","2017-11-06 17:00:00","2017-11-06 20:00:00","2"
"2388","2017-11-07 08:00:00","2017-03-03 12:30:00","1"
"2389","2017-11-07 09:00:00","2017-11-09 05:00:00","12"
"2390","2017-11-07 10:00:00","2017-11-07 14:30:00","5"
"2391","2017-11-07 10:00:00","2017-11-07 14:30:00","3"
"2392","2017-11-07 15:00:00","2017-11-07 20:30:00","4"
"2393","2017-11-07 15:00:00","2017-11-07 20:30:00","6"
"2394","2017-11-07 17:00:00","2017-11-07 20:00:00","2"
"2395","2017-11-08 08:00:00","2017-03-03 12:30:00","1"
"2396","2017-11-08 09:00:00","2017-11-09 02:00:00","10"
"2397","2017-11-08 10:00:00","2017-11-08 14:30:00","5"
"2398","2017-11-08 10:00:00","2017-11-08 14:30:00","3"
"2399","2017-11-08 15:00:00","2017-11-08 20:30:00","4"
"2400","2017-11-08 15:00:00","2017-11-08 20:30:00","6"
"2401","2017-11-08 17:00:00","2017-11-08 20:00:00","2"
"2402","2017-11-09 08:00:00","2017-03-03 12:30:00","1"
"2403","2017-11-09 10:00:00","2017-11-09 14:30:00","5"
"2404","2017-11-09 10:00:00","2017-11-09 14:30:00","3"
"2405","2017-11-09 15:00:00","2017-11-09 20:30:00","4"
"2406","2017-11-09 15:00:00","2017-11-09 20:30:00","6"
"2407","2017-11-09 17:00:00","2017-11-09 20:00:00","2"
"2408","2017-11-10 08:00:00","2017-03-03 12:30:00","1"
"2409","2017-11-10 09:00:00","2017-11-12 01:00:00","11"
"2410","2017-11-10 10:00:00","2017-11-10 14:30:00","5"
"2411","2017-11-10 10:00:00","2017-11-10 14:30:00","3"
"2412","2017-11-10 15:00:00","2017-11-10 20:30:00","4"
"2413","2017-11-10 15:00:00","2017-11-10 20:30:00","6"
"2414","2017-11-10 17:00:00","2017-11-10 20:00:00","2"
"2415","2017-11-11 00:09:00","2017-11-12 01:00:00","13"
"2416","2017-11-11 00:09:00","2017-11-12 01:00:00","14"
"2417","2017-11-11 08:00:00","2017-03-03 12:30:00","1"
"2418","2017-11-11 10:00:00","2017-11-11 14:30:00","5"
"2419","2017-11-11 10:00:00","2017-11-11 14:30:00","3"
"2420","2017-11-11 15:00:00","2017-11-11 20:30:00","4"
"2421","2017-11-11 15:00:00","2017-11-11 20:30:00","6"
"2422","2017-11-11 17:00:00","2017-11-11 20:00:00","2"
"2423","2017-11-12 06:00:00","2017-11-12 22:00:00","7"
"2424","2017-11-12 08:00:00","2017-03-03 12:30:00","1"
"2425","2017-11-12 10:00:00","2017-11-12 14:30:00","5"
"2426","2017-11-12 10:00:00","2017-11-12 14:30:00","3"
"2427","2017-11-12 15:00:00","2017-11-12 20:30:00","4"
"2428","2017-11-12 15:00:00","2017-11-12 20:30:00","6"
"2429","2017-11-12 17:00:00","2017-11-12 20:00:00","2"
"2430","2017-11-13 05:00:00","2017-11-15 02:00:00","8"
"2431","2017-11-13 08:00:00","2017-03-03 12:30:00","1"
"2432","2017-11-13 10:00:00","2017-11-13 14:30:00","5"
"2433","2017-11-13 10:00:00","2017-11-13 14:30:00","3"
"2434","2017-11-13 15:00:00","2017-11-13 20:30:00","4"
"2435","2017-11-13 15:00:00","2017-11-13 20:30:00","6"
"2436","2017-11-13 17:00:00","2017-11-13 20:00:00","2"
"2437","2017-11-14 08:00:00","2017-03-03 12:30:00","1"
"2438","2017-11-14 09:00:00","2017-11-16 05:00:00","12"
"2439","2017-11-14 10:00:00","2017-11-14 14:30:00","5"
"2440","2017-11-14 10:00:00","2017-11-14 14:30:00","3"
"2441","2017-11-14 15:00:00","2017-11-14 20:30:00","4"
"2442","2017-11-14 15:00:00","2017-11-14 20:30:00","6"
"2443","2017-11-14 17:00:00","2017-11-14 20:00:00","2"
"2444","2017-11-15 08:00:00","2017-03-03 12:30:00","1"
"2445","2017-11-15 09:00:00","2017-11-16 02:00:00","10"
"2446","2017-11-15 10:00:00","2017-11-15 14:30:00","5"
"2447","2017-11-15 10:00:00","2017-11-15 14:30:00","3"
"2448","2017-11-15 15:00:00","2017-11-15 20:30:00","4"
"2449","2017-11-15 15:00:00","2017-11-15 20:30:00","6"
"2450","2017-11-15 17:00:00","2017-11-15 20:00:00","2"
"2451","2017-11-16 08:00:00","2017-03-03 12:30:00","1"
"2452","2017-11-16 10:00:00","2017-11-16 14:30:00","5"
"2453","2017-11-16 10:00:00","2017-11-16 14:30:00","3"
"2454","2017-11-16 15:00:00","2017-11-16 20:30:00","4"
"2455","2017-11-16 15:00:00","2017-11-16 20:30:00","6"
"2456","2017-11-16 17:00:00","2017-11-16 20:00:00","2"
"2457","2017-11-17 08:00:00","2017-03-03 12:30:00","1"
"2458","2017-11-17 09:00:00","2017-11-19 01:00:00","11"
"2459","2017-11-17 10:00:00","2017-11-17 14:30:00","5"
"2460","2017-11-17 10:00:00","2017-11-17 14:30:00","3"
"2461","2017-11-17 15:00:00","2017-11-17 20:30:00","4"
"2462","2017-11-17 15:00:00","2017-11-17 20:30:00","6"
"2463","2017-11-17 17:00:00","2017-11-17 20:00:00","2"
"2464","2017-11-18 00:09:00","2017-11-19 01:00:00","13"
"2465","2017-11-18 00:09:00","2017-11-19 01:00:00","14"
"2466","2017-11-18 08:00:00","2017-03-03 12:30:00","1"
"2467","2017-11-18 10:00:00","2017-11-18 14:30:00","5"
"2468","2017-11-18 10:00:00","2017-11-18 14:30:00","3"
"2469","2017-11-18 15:00:00","2017-11-18 20:30:00","4"
"2470","2017-11-18 15:00:00","2017-11-18 20:30:00","6"
"2471","2017-11-18 17:00:00","2017-11-18 20:00:00","2"
"2472","2017-11-19 06:00:00","2017-11-19 22:00:00","7"
"2473","2017-11-19 08:00:00","2017-03-03 12:30:00","1"
"2474","2017-11-19 10:00:00","2017-11-19 14:30:00","5"
"2475","2017-11-19 10:00:00","2017-11-19 14:30:00","3"
"2476","2017-11-19 15:00:00","2017-11-19 20:30:00","4"
"2477","2017-11-19 15:00:00","2017-11-19 20:30:00","6"
"2478","2017-11-19 17:00:00","2017-11-19 20:00:00","2"
"2479","2017-11-20 05:00:00","2017-11-22 02:00:00","8"
"2480","2017-11-20 08:00:00","2017-03-03 12:30:00","1"
"2481","2017-11-20 10:00:00","2017-11-20 14:30:00","5"
"2482","2017-11-20 10:00:00","2017-11-20 14:30:00","3"
"2483","2017-11-20 15:00:00","2017-11-20 20:30:00","4"
"2484","2017-11-20 15:00:00","2017-11-20 20:30:00","6"
"2485","2017-11-20 17:00:00","2017-11-20 20:00:00","2"
"2486","2017-11-21 08:00:00","2017-03-03 12:30:00","1"
"2487","2017-11-21 09:00:00","2017-11-23 05:00:00","12"
"2488","2017-11-21 10:00:00","2017-11-21 14:30:00","5"
"2489","2017-11-21 10:00:00","2017-11-21 14:30:00","3"
"2490","2017-11-21 15:00:00","2017-11-21 20:30:00","4"
"2491","2017-11-21 15:00:00","2017-11-21 20:30:00","6"
"2492","2017-11-21 17:00:00","2017-11-21 20:00:00","2"
"2493","2017-11-22 08:00:00","2017-03-03 12:30:00","1"
"2494","2017-11-22 09:00:00","2017-11-23 02:00:00","10"
"2495","2017-11-22 10:00:00","2017-11-22 14:30:00","5"
"2496","2017-11-22 10:00:00","2017-11-22 14:30:00","3"
"2497","2017-11-22 15:00:00","2017-11-22 20:30:00","4"
"2498","2017-11-22 15:00:00","2017-11-22 20:30:00","6"
"2499","2017-11-22 17:00:00","2017-11-22 20:00:00","2"
"2500","2017-11-23 08:00:00","2017-03-03 12:30:00","1"
"2501","2017-11-23 10:00:00","2017-11-23 14:30:00","5"
"2502","2017-11-23 10:00:00","2017-11-23 14:30:00","3"
"2503","2017-11-23 15:00:00","2017-11-23 20:30:00","4"
"2504","2017-11-23 15:00:00","2017-11-23 20:30:00","6"
"2505","2017-11-23 17:00:00","2017-11-23 20:00:00","2"
"2506","2017-11-24 08:00:00","2017-03-03 12:30:00","1"
"2507","2017-11-24 09:00:00","2017-11-26 01:00:00","11"
"2508","2017-11-24 10:00:00","2017-11-24 14:30:00","5"
"2509","2017-11-24 10:00:00","2017-11-24 14:30:00","3"
"2510","2017-11-24 15:00:00","2017-11-24 20:30:00","4"
"2511","2017-11-24 15:00:00","2017-11-24 20:30:00","6"
"2512","2017-11-24 17:00:00","2017-11-24 20:00:00","2"
"2513","2017-11-25 00:09:00","2017-11-26 01:00:00","13"
"2514","2017-11-25 00:09:00","2017-11-26 01:00:00","14"
"2515","2017-11-25 08:00:00","2017-03-03 12:30:00","1"
"2516","2017-11-25 10:00:00","2017-11-25 14:30:00","5"
"2517","2017-11-25 10:00:00","2017-11-25 14:30:00","3"
"2518","2017-11-25 15:00:00","2017-11-25 20:30:00","4"
"2519","2017-11-25 15:00:00","2017-11-25 20:30:00","6"
"2520","2017-11-25 17:00:00","2017-11-25 20:00:00","2"
"2521","2017-11-26 06:00:00","2017-11-26 22:00:00","7"
"2522","2017-11-26 08:00:00","2017-03-03 12:30:00","1"
"2523","2017-11-26 10:00:00","2017-11-26 14:30:00","5"
"2524","2017-11-26 10:00:00","2017-11-26 14:30:00","3"
"2525","2017-11-26 15:00:00","2017-11-26 20:30:00","4"
"2526","2017-11-26 15:00:00","2017-11-26 20:30:00","6"
"2527","2017-11-26 17:00:00","2017-11-26 20:00:00","2"
"2528","2017-11-27 05:00:00","2017-11-29 02:00:00","8"
"2529","2017-11-27 08:00:00","2017-03-03 12:30:00","1"
"2530","2017-11-27 10:00:00","2017-11-27 14:30:00","5"
"2531","2017-11-27 10:00:00","2017-11-27 14:30:00","3"
"2532","2017-11-27 15:00:00","2017-11-27 20:30:00","4"
"2533","2017-11-27 15:00:00","2017-11-27 20:30:00","6"
"2534","2017-11-27 17:00:00","2017-11-27 20:00:00","2"
"2535","2017-11-28 08:00:00","2017-03-03 12:30:00","1"
"2536","2017-11-28 09:00:00","2017-11-30 05:00:00","12"
"2537","2017-11-28 10:00:00","2017-11-28 14:30:00","5"
"2538","2017-11-28 10:00:00","2017-11-28 14:30:00","3"
"2539","2017-11-28 15:00:00","2017-11-28 20:30:00","4"
"2540","2017-11-28 15:00:00","2017-11-28 20:30:00","6"
"2541","2017-11-28 17:00:00","2017-11-28 20:00:00","2"
"2542","2017-11-29 08:00:00","2017-03-03 12:30:00","1"
"2543","2017-11-29 09:00:00","2017-11-30 02:00:00","10"
"2544","2017-11-29 10:00:00","2017-11-29 14:30:00","5"
"2545","2017-11-29 10:00:00","2017-11-29 14:30:00","3"
"2546","2017-11-29 15:00:00","2017-11-29 20:30:00","4"
"2547","2017-11-29 15:00:00","2017-11-29 20:30:00","6"
"2548","2017-11-29 17:00:00","2017-11-29 20:00:00","2"
"2549","2017-11-30 08:00:00","2017-03-03 12:30:00","1"
"2550","2017-11-30 10:00:00","2017-11-30 14:30:00","5"
"2551","2017-11-30 10:00:00","2017-11-30 14:30:00","3"
"2552","2017-11-30 15:00:00","2017-11-30 20:30:00","4"
"2553","2017-11-30 15:00:00","2017-11-30 20:30:00","6"
"2554","2017-11-30 17:00:00","2017-11-30 20:00:00","2"
"2555","2017-12-01 08:00:00","2017-03-03 12:30:00","1"
"2556","2017-12-01 09:00:00","2017-12-03 01:00:00","11"
"2557","2017-12-01 10:00:00","2017-12-01 14:30:00","5"
"2558","2017-12-01 10:00:00","2017-12-01 14:30:00","3"
"2559","2017-12-01 15:00:00","2017-12-01 20:30:00","4"
"2560","2017-12-01 15:00:00","2017-12-01 20:30:00","6"
"2561","2017-12-01 17:00:00","2017-12-01 20:00:00","2"
